institute code,institute name,branch code,course name,status,university,category,rank,percentile,gender,quota,category(1),branch,year,cap round
'01105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",'0110524610,Information Technology,Un-Aided Autonomous,Unknown,GVJS,64219,80.4732503,G,S,VJ,B.Tech,2025,3
'01105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",'0110524610,Information Technology,Un-Aided Autonomous,Unknown,GNT1S,59683,81.9705913,G,S,NT1,B.Tech,2025,3
'01105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",'0110524610,Information Technology,Un-Aided Autonomous,Unknown,LOPENS,33370,90.1610143,L,S,OPEN,B.Tech,2025,3
'01105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",'0110524610,Information Technology,Un-Aided Autonomous,Unknown,EWS,72737,77.5384615,E,S,EWS,B.Tech,2025,3
'01105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",'0110526310,Artificial Intelligence (AI) and Data Science,Un-Aided Autonomous,Unknown,GOPENS,41370,87.7785554,G,S,OPEN,B.Tech,2025,3
'01105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",'0110526310,Artificial Intelligence (AI) and Data Science,Un-Aided Autonomous,Unknown,GSCS,61214,81.3270637,G,S,SC,B.Tech,2025,3
'01105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",'0110526310,Artificial Intelligence (AI) and Data Science,Un-Aided Autonomous,Unknown,GVJS,71303,78.2722320,G,S,VJ,B.Tech,2025,3
'01105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",'0110526310,Artificial Intelligence (AI) and Data Science,Un-Aided Autonomous,Unknown,GSEBCS,87942,71.8498844,G,S,SEBC,B.Tech,2025,3
'01105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",'0110526310,Artificial Intelligence (AI) and Data Science,Un-Aided Autonomous,Unknown,LOPENS,37802,88.7823852,L,S,OPEN,B.Tech,2025,3
'01105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",'0110526310,Artificial Intelligence (AI) and Data Science,Un-Aided Autonomous,Unknown,LSCS,54511,83.5597353,L,S,SC,B.Tech,2025,3
'01105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",'0110526310,Artificial Intelligence (AI) and Data Science,Un-Aided Autonomous,Unknown,LOBCS,40072,88.1387307,L,S,OBC,B.Tech,2025,3
'01105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",'0110526310,Artificial Intelligence (AI) and Data Science,Un-Aided Autonomous,Unknown,LSEBCS,87646,72.1028020,L,S,SEBC,B.Tech,2025,3
'01105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",'0110526310,Artificial Intelligence (AI) and Data Science,Un-Aided Autonomous,Unknown,EWS,61464,81.2846613,E,S,EWS,B.Tech,2025,3
'01105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",'0110526710,Computer Science and Engineering (IoT),Un-Aided Autonomous,Unknown,GOPENS,46274,86.2326458,G,S,OPEN,B.Tech,2025,3
'01105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",'0110526710,Computer Science and Engineering (IoT),Un-Aided Autonomous,Unknown,DEFOPENS,129594,54.1537389,D,S,OPEN,B.Tech,2025,3
'01105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",'0110526710,Computer Science and Engineering (IoT),Un-Aided Autonomous,Unknown,TFWS,44085,86.9194446,T,S,TFWS,B.Tech,2025,3
'01105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",'0110526710,Computer Science and Engineering (IoT),Un-Aided Autonomous,Unknown,EWS,91551,70.7504568,E,S,EWS,B.Tech,2025,3
'01105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",'0110537210,Electronics and Telecommunication Engg,Un-Aided Autonomous,Unknown,GOPENS,54059,83.7934335,G,S,OPEN,B.Tech,2025,3
'01105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",'0110537210,Electronics and Telecommunication Engg,Un-Aided Autonomous,Unknown,GSCS,65844,79.9072027,G,S,SC,B.Tech,2025,3
'01105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",'0110537210,Electronics and Telecommunication Engg,Un-Aided Autonomous,Unknown,GOBCS,55028,83.4741816,G,S,OBC,B.Tech,2025,3
'01105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",'0110537210,Electronics and Telecommunication Engg,Un-Aided Autonomous,Unknown,GSEBCS,80274,75.1716925,G,S,SEBC,B.Tech,2025,3
'01105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",'0110537210,Electronics and Telecommunication Engg,Un-Aided Autonomous,Unknown,LOPENS,42184,87.4135301,L,S,OPEN,B.Tech,2025,3
'01105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",'0110537210,Electronics and Telecommunication Engg,Un-Aided Autonomous,Unknown,LSCS,82728,73.7482517,L,S,SC,B.Tech,2025,3
'01105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",'0110537210,Electronics and Telecommunication Engg,Un-Aided Autonomous,Unknown,EWS,94044,69.8498837,E,S,EWS,B.Tech,2025,3
'01105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",'0110537210,Electronics and Telecommunication Engg,Un-Aided Autonomous,Unknown,DEFOPENS,53343,83.9367933,D,S,OPEN,B.Tech,2025,3
'01105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",'0110537210,Electronics and Telecommunication Engg,Un-Aided Autonomous,Unknown,GSTS,55403,83.3397246,G,S,ST,B.Tech,2025,3
'01105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",'0110561210,Mechanical Engineering,Un-Aided Autonomous,Unknown,GOPENS,81975,74.0630785,G,S,OPEN,B.Tech,2025,3
'01105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",'0110561210,Mechanical Engineering,Un-Aided Autonomous,Unknown,GOBCS,88663,71.6607627,G,S,OBC,B.Tech,2025,3
'01105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",'0110561210,Mechanical Engineering,Un-Aided Autonomous,Unknown,GSEBCS,163423,35.5422955,G,S,SEBC,B.Tech,2025,3
'01105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",'0110561210,Mechanical Engineering,Un-Aided Autonomous,Unknown,LOPENS,72033,78.0104170,L,S,OPEN,B.Tech,2025,3
'01105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",'0110561210,Mechanical Engineering,Un-Aided Autonomous,Unknown,LSCS,88757,71.6607627,L,S,SC,B.Tech,2025,3
'01105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",'0110561210,Mechanical Engineering,Un-Aided Autonomous,Unknown,EWS,197682,7.2413793,E,S,EWS,B.Tech,2025,3
'01105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",'0110561210,Mechanical Engineering,Un-Aided Autonomous,Unknown,LSEBCS,200528,4.1530130,L,S,SEBC,B.Tech,2025,3
'01105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",'0110561210,Mechanical Engineering,Un-Aided Autonomous,Unknown,DEFOPENS,79207,75.2405919,D,S,OPEN,B.Tech,2025,3
'01105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",'0110561210,Mechanical Engineering,Un-Aided Autonomous,Unknown,DEFSCS,93570,69.8941051,D,S,SC,B.Tech,2025,3
'01105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",'0110561210,Mechanical Engineering,Un-Aided Autonomous,Unknown,DEFOBCS,86877,72.6730266,D,S,OBC,B.Tech,2025,3
'01105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",'0110561210,Mechanical Engineering,Un-Aided Autonomous,Unknown,PWDSCS,80242,75.1716925,P,S,PWD,B.Tech,2025,3
'01105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",'0110561210,Mechanical Engineering,Un-Aided Autonomous,Unknown,PWDOBCS,90307,71.4755245,P,S,PWD,B.Tech,2025,3
'01105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",'0110561210,Mechanical Engineering,Un-Aided Autonomous,Unknown,GSTS,89576,71.5562808,G,S,ST,B.Tech,2025,3
'01107,"P. R. Pote Patil College of Engineering & Management, Amravati",'0110719110,Civil Engineering,Un-Aided Autonomous,Unknown,GOPENS,49716,85.1139120,G,S,OPEN,B.Tech,2025,3
'01107,"P. R. Pote Patil College of Engineering & Management, Amravati",'0110719110,Civil Engineering,Un-Aided Autonomous,Unknown,GNT2S,116499,60.4221150,G,S,NT2,B.Tech,2025,3
'01107,"P. R. Pote Patil College of Engineering & Management, Amravati",'0110719110,Civil Engineering,Un-Aided Autonomous,Unknown,GSEBCS,144586,46.6242967,G,S,SEBC,B.Tech,2025,3
'01107,"P. R. Pote Patil College of Engineering & Management, Amravati",'0110719110,Civil Engineering,Un-Aided Autonomous,Unknown,EWS,181752,22.0346747,E,S,EWS,B.Tech,2025,3
'01107,"P. R. Pote Patil College of Engineering & Management, Amravati",'0110724210,Computer Science and Engineering,Un-Aided Autonomous,Unknown,GSCS,50245,84.9728618,G,S,SC,B.Tech,2025,3
'01107,"P. R. Pote Patil College of Engineering & Management, Amravati",'0110724210,Computer Science and Engineering,Un-Aided Autonomous,Unknown,GVJS,73837,77.1296846,G,S,VJ,B.Tech,2025,3
'01107,"P. R. Pote Patil College of Engineering & Management, Amravati",'0110724210,Computer Science and Engineering,Un-Aided Autonomous,Unknown,GOBCS,36976,89.1256809,G,S,OBC,B.Tech,2025,3
'01107,"P. R. Pote Patil College of Engineering & Management, Amravati",'0110724210,Computer Science and Engineering,Un-Aided Autonomous,Unknown,GSEBCS,68885,78.6729363,G,S,SEBC,B.Tech,2025,3
'01107,"P. R. Pote Patil College of Engineering & Management, Amravati",'0110724210,Computer Science and Engineering,Un-Aided Autonomous,Unknown,LOPENS,31974,90.6332693,L,S,OPEN,B.Tech,2025,3
'01107,"P. R. Pote Patil College of Engineering & Management, Amravati",'0110724210,Computer Science and Engineering,Un-Aided Autonomous,Unknown,LVJS,66707,79.6986029,L,S,VJ,B.Tech,2025,3
'01107,"P. R. Pote Patil College of Engineering & Management, Amravati",'0110724210,Computer Science and Engineering,Un-Aided Autonomous,Unknown,TFWS,25352,92.5853623,T,S,TFWS,B.Tech,2025,3
'01107,"P. R. Pote Patil College of Engineering & Management, Amravati",'0110724210,Computer Science and Engineering,Un-Aided Autonomous,Unknown,DEFRSCS,98505,68.1164395,D,S,SC,B.Tech,2025,3
'01107,"P. R. Pote Patil College of Engineering & Management, Amravati",'0110724210,Computer Science and Engineering,Un-Aided Autonomous,Unknown,EWS,70215,78.5512207,E,S,EWS,B.Tech,2025,3
'01107,"P. R. Pote Patil College of Engineering & Management, Amravati",'0110729310,Electrical Engineering,Un-Aided Autonomous,Unknown,GOPENS,74566,76.9322569,G,S,OPEN,B.Tech,2025,3
'01107,"P. R. Pote Patil College of Engineering & Management, Amravati",'0110729310,Electrical Engineering,Un-Aided Autonomous,Unknown,GSTS,127998,54.5872518,G,S,ST,B.Tech,2025,3
'01107,"P. R. Pote Patil College of Engineering & Management, Amravati",'0110729310,Electrical Engineering,Un-Aided Autonomous,Unknown,LOPENS,72399,77.9513058,L,S,OPEN,B.Tech,2025,3
'01107,"P. R. Pote Patil College of Engineering & Management, Amravati",'0110729310,Electrical Engineering,Un-Aided Autonomous,Unknown,LSCS,92168,70.5072010,L,S,SC,B.Tech,2025,3
'01107,"P. R. Pote Patil College of Engineering & Management, Amravati",'0110729310,Electrical Engineering,Un-Aided Autonomous,Unknown,EWS,169931,30.2606300,E,S,EWS,B.Tech,2025,3
'01107,"P. R. Pote Patil College of Engineering & Management, Amravati",'0110737210,Electronics and Telecommunication Engg,Un-Aided Autonomous,Unknown,GOPENS,57039,82.8372770,G,S,OPEN,B.Tech,2025,3
'01107,"P. R. Pote Patil College of Engineering & Management, Amravati",'0110737210,Electronics and Telecommunication Engg,Un-Aided Autonomous,Unknown,GSCS,75324,76.8955509,G,S,SC,B.Tech,2025,3
'01107,"P. R. Pote Patil College of Engineering & Management, Amravati",'0110737210,Electronics and Telecommunication Engg,Un-Aided Autonomous,Unknown,GOBCS,66335,79.7946282,G,S,OBC,B.Tech,2025,3
'01107,"P. R. Pote Patil College of Engineering & Management, Amravati",'0110737210,Electronics and Telecommunication Engg,Un-Aided Autonomous,Unknown,GSEBCS,101638,66.4263323,G,S,SEBC,B.Tech,2025,3
'01107,"P. R. Pote Patil College of Engineering & Management, Amravati",'0110737210,Electronics and Telecommunication Engg,Un-Aided Autonomous,Unknown,DEFOPENS,65746,79.9072027,D,S,OPEN,B.Tech,2025,3
'01107,"P. R. Pote Patil College of Engineering & Management, Amravati",'0110761210,Mechanical Engineering,Un-Aided Autonomous,Unknown,GOPENS,75906,76.7635852,G,S,OPEN,B.Tech,2025,3
'01107,"P. R. Pote Patil College of Engineering & Management, Amravati",'0110761210,Mechanical Engineering,Un-Aided Autonomous,Unknown,GOBCS,77398,75.6538462,G,S,OBC,B.Tech,2025,3
'01107,"P. R. Pote Patil College of Engineering & Management, Amravati",'0110761210,Mechanical Engineering,Un-Aided Autonomous,Unknown,GSEBCS,157434,39.2328654,G,S,SEBC,B.Tech,2025,3
'01107,"P. R. Pote Patil College of Engineering & Management, Amravati",'0110761210,Mechanical Engineering,Un-Aided Autonomous,Unknown,LNT2S,96927,68.8687467,L,S,NT2,B.Tech,2025,3
'01107,"P. R. Pote Patil College of Engineering & Management, Amravati",'0110761210,Mechanical Engineering,Un-Aided Autonomous,Unknown,LOBCS,82344,74.0094972,L,S,OBC,B.Tech,2025,3
'01107,"P. R. Pote Patil College of Engineering & Management, Amravati",'0110761210,Mechanical Engineering,Un-Aided Autonomous,Unknown,GSEBCS,86535,72.7429418,G,S,SEBC,B.Tech,2025,3
'01107,"P. R. Pote Patil College of Engineering & Management, Amravati",'0110791110,Computer Science and Engineering(Artificial Intelligence and Machine Learning),Un-Aided Autonomous,Unknown,GSCS,75447,76.7694659,G,S,SC,B.Tech,2025,3
'01107,"P. R. Pote Patil College of Engineering & Management, Amravati",'0110791110,Computer Science and Engineering(Artificial Intelligence and Machine Learning),Un-Aided Autonomous,Unknown,PWDSCS,75295,76.8955509,P,S,PWD,B.Tech,2025,3
'01107,"P. R. Pote Patil College of Engineering & Management, Amravati",'0110791110,Computer Science and Engineering(Artificial Intelligence and Machine Learning),Un-Aided Autonomous,Unknown,GSTS,51430,84.6215640,G,S,ST,B.Tech,2025,3
'01107,"P. R. Pote Patil College of Engineering & Management, Amravati",'0110799510,Artificial Intelligence and Data Science,Un-Aided Autonomous,Unknown,GOPENS,39451,88.3176594,G,S,OPEN,B.Tech,2025,3
'01107,"P. R. Pote Patil College of Engineering & Management, Amravati",'0110799510,Artificial Intelligence and Data Science,Un-Aided Autonomous,Unknown,GNT1S,89731,71.4842352,G,S,NT1,B.Tech,2025,3
'01107,"P. R. Pote Patil College of Engineering & Management, Amravati",'0110799510,Artificial Intelligence and Data Science,Un-Aided Autonomous,Unknown,GOBCS,48021,85.6421968,G,S,OBC,B.Tech,2025,3
'01107,"P. R. Pote Patil College of Engineering & Management, Amravati",'0110799510,Artificial Intelligence and Data Science,Un-Aided Autonomous,Unknown,GSEBCS,96828,68.8687467,G,S,SEBC,B.Tech,2025,3
'01107,"P. R. Pote Patil College of Engineering & Management, Amravati",'0110799510,Artificial Intelligence and Data Science,Un-Aided Autonomous,Unknown,LOPENS,33618,90.1133687,L,S,OPEN,B.Tech,2025,3
'01107,"P. R. Pote Patil College of Engineering & Management, Amravati",'0110799510,Artificial Intelligence and Data Science,Un-Aided Autonomous,Unknown,LSCS,60354,81.7705077,L,S,SC,B.Tech,2025,3
'01107,"P. R. Pote Patil College of Engineering & Management, Amravati",'0110799510,Artificial Intelligence and Data Science,Un-Aided Autonomous,Unknown,LOBCS,48747,85.4179037,L,S,OBC,B.Tech,2025,3
'01107,"P. R. Pote Patil College of Engineering & Management, Amravati",'0110799510,Artificial Intelligence and Data Science,Un-Aided Autonomous,Unknown,DEFOPENS,41721,87.6322867,D,S,OPEN,B.Tech,2025,3
'01107,"P. R. Pote Patil College of Engineering & Management, Amravati",'0110799510,Artificial Intelligence and Data Science,Un-Aided Autonomous,Unknown,PWDSCS,62174,81.1324174,P,S,PWD,B.Tech,2025,3
'01107,"P. R. Pote Patil College of Engineering & Management, Amravati",'0110799510,Artificial Intelligence and Data Science,Un-Aided Autonomous,Unknown,GSTS,49966,85.0571556,G,S,ST,B.Tech,2025,3
'01114,"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati",'0111419110,Civil Engineering,Un-Aided Autonomous,Unknown,GOPENS,83956,73.6159498,G,S,OPEN,B.Tech,2025,3
'01114,"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati",'0111419110,Civil Engineering,Un-Aided Autonomous,Unknown,TFWS,75672,76.7694659,T,S,TFWS,B.Tech,2025,3
'01114,"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati",'0111419110,Civil Engineering,Un-Aided Autonomous,Unknown,PWDOPENS,84884,73.4354379,P,S,PWD,B.Tech,2025,3
'01114,"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati",'0111419110,Civil Engineering,Un-Aided Autonomous,Unknown,GSEBCS,85001,73.4354379,G,S,SEBC,B.Tech,2025,3
'01114,"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati",'0111424210,Computer Science and Engineering,Un-Aided Autonomous,Unknown,GOPENS,40401,87.9825175,G,S,OPEN,B.Tech,2025,3
'01114,"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati",'0111424210,Computer Science and Engineering,Un-Aided Autonomous,Unknown,GSTS,167349,32.1650475,G,S,ST,B.Tech,2025,3
'01114,"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati",'0111424210,Computer Science and Engineering,Un-Aided Autonomous,Unknown,GSEBCS,77291,75.6538462,G,S,SEBC,B.Tech,2025,3
'01114,"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati",'0111424210,Computer Science and Engineering,Un-Aided Autonomous,Unknown,EWS,84961,73.4354379,E,S,EWS,B.Tech,2025,3
'01114,"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati",'0111424610,Information Technology,Un-Aided Autonomous,Unknown,GVJS,64713,80.3531469,G,S,VJ,B.Tech,2025,3
